activity_id,user_id,activity_status,lesson_id,activity_date
805,2802,viewed,376,2025-11-02
806,2802,completed,370,2025-08-11
807,2802,completed,372,2025-08-28
808,2802,completed,374,2025-09-05
809,2802,completed,58,2026-01-27
810,2802,viewed,61,2026-01-13
811,2802,completed,60,2025-08-19
812,2802,viewed,64,2026-01-04
813,6151,completed,360,2025-12-05
814,6151,completed,355,2025-12-30
815,6151,viewed,359,2025-09-19
816,6151,completed,353,2025-12-10
817,7072,completed,335,2026-01-29
818,7072,completed,330,2025-09-08
819,7072,viewed,332,2025-08-26
820,7072,completed,334,2025-09-08
821,7443,completed,149,2025-08-29
822,7443,completed,152,2025-12-28
823,7443,viewed,150,2025-10-17
824,7443,completed,148,2026-01-15
825,5182,viewed,266,2025-09-22
826,5182,viewed,265,2025-08-20
827,5182,completed,268,2025-09-29
828,5182,viewed,271,2025-10-09
829,4935,viewed,152,2025-10-16
830,4935,viewed,145,2025-08-19
831,4935,completed,147,2025-08-22
832,4935,viewed,148,2025-12-28
833,2182,viewed,353,2025-09-17
834,2182,viewed,354,2025-09-08
835,2182,viewed,359,2026-01-10
836,2182,viewed,360,2025-10-02
837,1109,completed,298,2025-10-04
838,1109,viewed,299,2025-09-28
839,1109,viewed,300,2025-10-23
840,1109,completed,302,2025-10-19
841,6608,viewed,212,2026-01-28
842,6608,completed,215,2025-11-23
843,6608,viewed,216,2025-12-08
844,6608,viewed,214,2025-09-01
845,2865,viewed,198,2025-08-18
846,2865,viewed,194,2025-12-04
847,2865,completed,197,2026-01-07
848,2865,viewed,200,2025-11-17
849,7673,completed,76,2025-08-22
850,7673,viewed,79,2025-09-09
851,7673,viewed,75,2025-08-03
852,7673,completed,77,2025-10-27
853,241,viewed,109,2025-12-21
854,241,completed,111,2025-08-20
855,241,viewed,112,2025-09-14
856,241,viewed,106,2025-11-17
857,3356,completed,216,2025-12-21
858,3356,completed,209,2025-08-30
859,3356,viewed,212,2025-10-01
860,3356,completed,215,2025-08-11
861,6691,viewed,159,2025-11-05
862,6691,viewed,154,2025-12-01
863,6691,completed,155,2025-10-30
864,6691,completed,156,2025-08-10
865,184,viewed,394,2025-11-17
866,184,completed,395,2025-10-17
867,184,completed,393,2025-11-08
868,184,completed,399,2026-01-08
869,9834,completed,188,2025-09-06
870,9834,completed,190,2025-09-07
871,9834,viewed,185,2026-01-24
872,9834,viewed,189,2025-12-16
873,7511,viewed,59,2025-12-08
874,7511,viewed,57,2025-10-07
875,7511,viewed,58,2026-01-27
876,7511,completed,63,2025-12-23
877,3319,completed,259,2025-11-24
878,3319,completed,264,2025-12-08
879,3319,completed,263,2025-10-26
880,3319,completed,262,2025-11-29
881,7359,completed,43,2025-10-21
882,7359,viewed,44,2026-01-07
883,7359,viewed,48,2025-08-17
884,7359,viewed,47,2025-12-02
885,1959,completed,225,2026-01-21
886,1959,viewed,226,2025-08-16
887,1959,completed,227,2025-11-03
888,1959,completed,231,2025-10-10
889,3431,completed,212,2025-11-12
890,3431,completed,211,2025-10-07
891,3431,viewed,213,2025-11-16
892,3431,completed,210,2026-01-29
893,3729,completed,33,2026-01-17
894,3729,completed,39,2025-08-25
895,3729,completed,37,2025-08-19
896,3729,viewed,36,2025-09-07
897,1394,viewed,25,2026-01-18
898,1394,viewed,28,2025-11-25
899,1394,viewed,32,2025-10-19
900,1394,viewed,29,2025-08-03
901,4549,viewed,146,2025-10-30
902,4549,completed,151,2025-10-10
903,4549,viewed,148,2025-11-30
904,4549,viewed,152,2025-12-11
905,1423,completed,85,2025-09-19
906,1423,viewed,82,2026-01-16
907,1423,completed,84,2025-08-20
908,1423,completed,87,2025-11-30
909,3525,viewed,277,2026-01-08
910,3525,completed,280,2025-08-14
911,3525,completed,273,2025-09-08
912,3525,completed,275,2025-10-03
913,5140,viewed,129,2025-09-07
914,5140,viewed,130,2025-08-22
915,5140,completed,132,2025-12-01
916,5140,viewed,133,2026-01-08
917,1236,completed,164,2025-12-05
918,1236,completed,165,2025-08-14
919,1236,viewed,168,2026-01-08
920,1236,completed,166,2025-11-20
921,3565,viewed,69,2025-11-03
922,3565,completed,66,2026-01-18
923,3565,viewed,70,2025-09-13
924,3565,completed,65,2026-01-23
925,576,viewed,269,2026-01-10
926,576,completed,270,2025-08-04
927,576,completed,271,2025-10-11
928,576,completed,265,2025-08-19
929,9428,viewed,24,2025-11-16
930,9428,viewed,23,2025-11-16
931,9428,viewed,21,2026-01-05
932,9428,completed,18,2025-08-28
933,2119,viewed,30,2025-09-15
934,2119,viewed,32,2025-11-12
935,2119,viewed,26,2025-11-13
936,2119,viewed,25,2026-01-21
937,3222,completed,297,2025-10-21
938,3222,completed,301,2025-12-19
939,3222,completed,303,2025-08-10
940,3222,viewed,302,2025-09-30
941,6171,completed,137,2026-01-06
942,6171,completed,141,2025-10-22
943,6171,viewed,140,2025-08-04
944,6171,viewed,142,2026-01-08
945,5332,viewed,194,2025-11-23
946,5332,viewed,193,2026-01-07
947,5332,viewed,200,2025-09-03
948,5332,completed,195,2026-01-15
949,5709,completed,180,2025-09-29
950,5709,completed,184,2025-08-17
951,5709,completed,178,2026-01-26
952,5709,completed,179,2025-12-08
953,3379,viewed,318,2025-09-12
954,3379,viewed,319,2025-12-05
955,3379,completed,314,2025-09-22
956,3379,completed,313,2026-01-29
957,4835,completed,253,2025-08-21
958,4835,completed,249,2025-11-25
959,4835,completed,250,2025-12-23
960,4835,viewed,251,2025-08-26
961,6859,completed,242,2025-11-30
962,6859,viewed,246,2025-09-25
963,6859,viewed,244,2025-11-21
964,6859,viewed,243,2025-09-16
965,5590,viewed,36,2025-11-24
966,5590,viewed,37,2025-10-16
967,5590,completed,35,2025-09-25
968,5590,completed,38,2025-08-07
969,5399,viewed,168,2025-10-07
970,5399,viewed,161,2025-08-12
971,5399,completed,167,2026-01-09
972,5399,completed,166,2025-11-21
973,9600,viewed,290,2025-09-23
974,9600,completed,289,2025-11-21
975,9600,viewed,296,2025-12-25
976,9600,completed,294,2025-09-26
977,9791,completed,213,2026-01-01
978,9791,viewed,214,2026-01-10
979,9791,completed,210,2025-09-26
980,9791,viewed,212,2025-12-21
981,5766,viewed,315,2025-10-01
982,5766,completed,320,2025-08-14
983,5766,completed,317,2026-01-13
984,5766,completed,316,2026-01-25
985,4068,completed,368,2025-11-29
986,4068,viewed,363,2025-09-21
987,4068,completed,367,2025-08-09
988,4068,viewed,366,2025-11-02
989,2164,viewed,204,2025-08-05
990,2164,completed,206,2025-09-02
991,2164,completed,205,2025-11-11
992,2164,viewed,208,2025-12-05
993,9327,viewed,202,2025-08-03
994,9327,viewed,203,2025-09-26
995,9327,completed,208,2025-12-16
996,9327,completed,201,2025-08-09
997,5898,viewed,370,2025-10-18
998,5898,completed,376,2025-11-24
999,5898,completed,375,2026-01-09
1000,5898,completed,373,2025-10-26
1001,9426,completed,103,2025-08-26
1002,9426,viewed,99,2025-09-27
1003,9426,viewed,100,2025-12-01
1004,9426,viewed,101,2025-12-03
1005,2237,viewed,279,2026-01-13
1006,2237,completed,274,2025-10-24
1007,2237,completed,277,2025-08-18
1008,2237,viewed,275,2025-10-29
1009,5592,viewed,25,2025-12-13
1010,5592,viewed,32,2025-10-02
1011,5592,completed,26,2025-09-16
1012,5592,viewed,27,2025-09-19
1013,6782,viewed,305,2025-09-08
1014,6782,viewed,306,2025-08-22
1015,6782,viewed,311,2025-12-07
1016,6782,completed,312,2025-12-14
1017,6730,completed,269,2025-11-28
1018,6730,completed,265,2026-01-17
1019,6730,completed,270,2026-01-18
1020,6730,viewed,268,2025-11-17
1021,6756,viewed,204,2025-12-26
1022,6756,completed,205,2025-12-01
1023,6756,completed,208,2025-12-14
1024,6756,completed,206,2025-11-21
1025,9951,viewed,231,2025-09-11
1026,9951,completed,232,2025-10-15
1027,9951,viewed,225,2025-12-24
1028,9951,completed,229,2025-11-24
1029,7638,completed,299,2025-11-07
1030,7638,viewed,301,2026-01-28
1031,7638,viewed,303,2025-12-31
1032,7638,completed,302,2025-11-10
1033,3640,viewed,227,2026-01-27
1034,3640,viewed,230,2025-10-21
1035,3640,completed,231,2025-12-27
1036,3640,completed,229,2025-12-31
1037,243,viewed,376,2025-09-11
1038,243,completed,372,2025-08-22
1039,243,viewed,375,2025-12-30
1040,243,completed,370,2026-01-08
1041,5940,completed,148,2025-08-13
1042,5940,viewed,146,2025-12-01
1043,5940,viewed,151,2025-09-08
1044,5940,completed,145,2025-10-10
1045,8125,completed,201,2025-10-16
1046,8125,viewed,205,2025-08-22
1047,8125,viewed,206,2025-09-29
1048,8125,viewed,204,2025-12-03
1049,4389,completed,181,2025-10-28
1050,4389,completed,183,2025-12-28
1051,4389,viewed,179,2025-12-03
1052,4389,completed,184,2025-12-27
1053,407,completed,92,2025-12-18
1054,407,completed,96,2025-11-10
1055,407,completed,91,2026-01-04
1056,407,completed,95,2025-11-05
1057,1798,viewed,2,2025-12-09
1058,1798,completed,6,2025-10-15
1059,1798,viewed,3,2025-09-21
1060,1798,completed,7,2025-10-14
1061,975,completed,113,2025-09-26
1062,975,completed,118,2025-11-22
1063,975,completed,119,2026-01-28
1064,975,viewed,114,2025-10-21
1065,5745,viewed,324,2025-09-08
1066,5745,viewed,325,2025-09-19
1067,5745,completed,322,2026-01-23
1068,5745,completed,328,2025-11-21
1069,9360,viewed,380,2025-10-08
1070,9360,viewed,384,2025-12-25
1071,9360,completed,379,2025-08-03
1072,9360,completed,377,2025-09-03
1073,5439,viewed,282,2025-08-12
1074,5439,viewed,287,2025-11-16
1075,5439,completed,288,2025-10-10
1076,5439,completed,284,2025-08-24
1077,9242,completed,369,2025-12-07
1078,9242,completed,375,2025-08-04
1079,9242,viewed,370,2025-10-21
1080,9242,viewed,372,2025-08-28
1081,2260,completed,64,2025-08-23
1082,2260,viewed,62,2025-11-23
1083,2260,viewed,58,2026-01-13
1084,2260,viewed,59,2025-09-07
1085,4777,viewed,249,2025-09-15
1086,4777,completed,253,2025-10-26
1087,4777,viewed,255,2025-11-11
1088,4777,viewed,251,2025-09-27
1089,6123,viewed,100,2025-11-23
1090,6123,completed,98,2025-10-14
1091,6123,viewed,102,2025-12-11
1092,6123,viewed,103,2025-12-04
1093,7618,viewed,221,2025-10-14
1094,7618,completed,219,2025-09-07
1095,7618,viewed,220,2025-11-17
1096,7618,completed,224,2025-11-17
1097,7537,viewed,342,2025-10-10
1098,7537,completed,340,2025-09-19
1099,7537,completed,337,2026-01-02
1100,7537,completed,341,2025-12-12
1101,1723,viewed,10,2025-09-16
1102,1723,completed,12,2025-10-21
1103,1723,completed,14,2025-12-19
1104,1723,viewed,9,2026-01-30
1105,338,completed,21,2025-12-01
1106,338,completed,19,2026-01-26
1107,338,completed,17,2025-12-06
1108,338,completed,18,2025-08-29
1109,7999,completed,160,2025-10-02
1110,7999,viewed,153,2025-12-09
1111,7999,viewed,158,2025-11-11
1112,7999,viewed,156,2026-01-14
1113,2903,viewed,116,2025-09-14
1114,2903,completed,117,2025-10-11
1115,2903,completed,119,2025-12-28
1116,2903,viewed,118,2025-08-31
1117,886,viewed,38,2026-01-30
1118,886,completed,40,2025-09-16
1119,886,viewed,35,2025-11-12
1120,886,viewed,33,2025-09-02
1121,8392,completed,212,2025-10-28
1122,8392,viewed,215,2025-12-30
1123,8392,completed,214,2025-08-05
1124,8392,viewed,211,2025-11-10
1125,9053,completed,282,2025-09-05
1126,9053,completed,287,2025-10-15
1127,9053,viewed,283,2025-12-25
1128,9053,completed,288,2026-01-12
1129,1675,completed,161,2025-12-22
1130,1675,completed,167,2025-10-18
1131,1675,viewed,163,2025-10-28
1132,1675,completed,165,2025-10-11
1133,1676,completed,359,2025-12-21
1134,1676,viewed,356,2026-01-15
1135,1676,viewed,360,2025-08-13
1136,1676,completed,354,2025-08-30
1137,3378,completed,399,2025-09-27
1138,3378,viewed,397,2025-10-04
1139,3378,viewed,398,2025-09-27
1140,3378,viewed,394,2025-12-25
1141,8002,completed,2,2025-11-13
1142,8002,viewed,3,2025-09-26
1143,8002,completed,1,2025-10-03
1144,8002,completed,6,2025-08-24
1145,199,viewed,217,2025-08-14
1146,199,viewed,218,2025-08-08
1147,199,completed,221,2026-01-03
1148,199,viewed,219,2025-12-20
1149,7384,completed,316,2025-10-07
1150,7384,viewed,313,2025-10-01
1151,7384,completed,315,2025-09-27
1152,7384,viewed,318,2025-08-13
1153,7893,viewed,327,2025-08-19
1154,7893,viewed,328,2025-12-13
1155,7893,viewed,322,2025-11-22
1156,7893,completed,323,2026-01-18
1157,7903,viewed,34,2025-08-08
1158,7903,viewed,36,2025-09-13
1159,7903,completed,37,2025-12-10
1160,7903,viewed,38,2026-01-03
1161,8750,viewed,372,2025-10-19
1162,8750,viewed,374,2025-11-07
1163,8750,completed,370,2025-08-17
1164,8750,completed,375,2025-08-22
1165,206,completed,316,2025-11-14
1166,206,viewed,320,2026-01-12
1167,206,completed,317,2026-01-19
1168,206,viewed,315,2026-01-15
1169,9753,completed,233,2025-10-01
1170,9753,viewed,236,2025-12-14
1171,9753,viewed,238,2025-08-16
1172,9753,completed,234,2025-11-27
1173,3720,viewed,385,2025-11-20
1174,3720,completed,389,2025-11-06
1175,3720,completed,387,2025-10-13
1176,3720,completed,390,2025-10-30
1177,775,completed,62,2026-01-13
1178,775,viewed,57,2025-10-09
1179,775,completed,59,2025-10-26
1180,775,viewed,64,2025-12-13
1181,3449,completed,166,2025-09-18
1182,3449,viewed,167,2025-12-31
1183,3449,viewed,168,2025-08-26
1184,3449,completed,161,2025-11-27
1185,5341,completed,290,2026-01-15
1186,5341,viewed,294,2025-09-03
1187,5341,completed,292,2025-10-10
1188,5341,completed,293,2025-08-31
1189,7292,viewed,74,2025-10-30
1190,7292,viewed,78,2026-01-20
1191,7292,completed,75,2025-09-10
1192,7292,viewed,73,2025-08-06
1193,698,viewed,396,2025-11-03
1194,698,viewed,397,2026-01-17
1195,698,viewed,399,2025-10-24
1196,698,viewed,400,2025-09-17
1197,4863,completed,267,2025-09-09
1198,4863,completed,266,2025-09-21
1199,4863,completed,268,2025-10-13
1200,4863,completed,271,2025-12-27
1201,5219,viewed,338,2025-08-12
1202,5219,completed,337,2025-10-14
1203,5219,completed,344,2025-08-18
1204,5219,viewed,339,2025-08-10
1205,428,completed,14,2025-09-26
1206,428,viewed,9,2025-11-30
1207,428,completed,10,2026-01-21
1208,428,completed,16,2025-11-20
1209,4529,completed,376,2025-12-23
1210,4529,completed,374,2025-11-27
1211,4529,completed,375,2025-10-08
1212,4529,viewed,370,2025-10-14
1213,9334,completed,121,2026-01-16
1214,9334,completed,128,2026-01-15
1215,9334,completed,122,2025-08-26
1216,9334,viewed,123,2025-09-27
1217,241,viewed,41,2026-01-07
1218,241,completed,45,2025-10-24
1219,241,viewed,48,2026-01-10
1220,241,completed,44,2025-10-04
1221,476,viewed,220,2025-08-17
1222,476,viewed,224,2025-09-22
1223,476,completed,222,2025-12-10
1224,476,completed,217,2025-10-02
1225,4149,completed,267,2025-09-29
1226,4149,completed,266,2025-10-09
1227,4149,viewed,272,2025-12-18
1228,4149,completed,269,2025-11-19
1229,813,completed,127,2025-11-08
1230,813,viewed,126,2025-09-14
1231,813,completed,123,2025-10-17
1232,813,completed,128,2025-11-16
1233,742,viewed,384,2025-09-17
1234,742,viewed,381,2025-12-05
1235,742,completed,378,2026-01-09
1236,742,completed,380,2025-11-24
1237,296,viewed,61,2026-01-28
1238,296,viewed,58,2026-01-29
1239,296,viewed,62,2025-09-04
1240,296,completed,63,2025-09-13
1241,3838,viewed,125,2025-08-02
1242,3838,viewed,124,2025-12-11
1243,3838,viewed,126,2026-01-09
1244,3838,completed,121,2025-11-19
1245,4515,completed,49,2025-11-16
1246,4515,viewed,55,2025-08-13
1247,4515,viewed,52,2025-11-11
1248,4515,completed,50,2025-11-26
1249,5849,completed,317,2025-08-12
1250,5849,completed,320,2026-01-03
1251,5849,viewed,313,2025-11-16
1252,5849,viewed,314,2025-12-29
1253,7142,completed,9,2025-09-07
1254,7142,completed,15,2025-09-28
1255,7142,completed,13,2025-08-20
1256,7142,completed,11,2025-10-11
1257,5209,viewed,210,2025-09-04
1258,5209,viewed,211,2025-08-22
1259,5209,viewed,209,2025-10-15
1260,5209,completed,214,2025-10-28
1261,2961,completed,138,2025-09-18
1262,2961,viewed,143,2025-12-31
1263,2961,completed,139,2025-10-10
1264,2961,completed,142,2025-08-17
1265,9276,viewed,16,2025-08-12
1266,9276,completed,12,2025-11-07
1267,9276,completed,9,2025-12-23
1268,9276,viewed,15,2025-09-03
1269,6344,viewed,351,2026-01-14
1270,6344,viewed,347,2025-12-08
1271,6344,completed,350,2026-01-25
1272,6344,viewed,349,2025-08-02
1273,8595,viewed,161,2025-08-30
1274,8595,completed,164,2025-09-15
1275,8595,completed,166,2025-10-29
1276,8595,viewed,163,2026-01-16
1277,8619,completed,204,2025-08-13
1278,8619,completed,206,2026-01-18
1279,8619,viewed,201,2026-01-17
1280,8619,viewed,207,2025-12-16
1281,3752,viewed,319,2025-10-05
1282,3752,viewed,317,2025-09-30
1283,3752,viewed,316,2025-12-12
1284,3752,viewed,314,2025-10-17
1285,7801,completed,45,2025-10-19
1286,7801,viewed,42,2026-01-15
1287,7801,completed,43,2026-01-24
1288,7801,completed,44,2025-12-11
1289,8086,viewed,159,2025-11-07
1290,8086,viewed,155,2025-09-15
1291,8086,viewed,154,2025-10-03
1292,8086,completed,157,2025-09-23
1293,1280,completed,231,2025-10-12
1294,1280,completed,227,2025-11-17
1295,1280,completed,225,2025-12-24
1296,1280,viewed,232,2025-08-08
1297,2206,completed,267,2025-12-28
1298,2206,viewed,269,2025-08-28
1299,2206,completed,268,2025-08-03
1300,2206,completed,270,2025-11-03
1301,3396,completed,87,2025-10-06
1302,3396,viewed,83,2025-12-06
1303,3396,viewed,88,2025-11-12
1304,3396,viewed,86,2025-08-07
1305,4068,viewed,387,2025-11-11
1306,4068,viewed,386,2025-09-24
1307,4068,viewed,385,2025-12-11
1308,4068,completed,388,2025-11-07
1309,51,viewed,19,2026-01-06
1310,51,completed,21,2025-08-08
1311,51,viewed,20,2025-08-06
1312,51,completed,24,2025-11-15
1313,7040,completed,84,2026-01-21
1314,7040,viewed,88,2025-10-29
1315,7040,completed,83,2026-01-10
1316,7040,viewed,85,2026-01-09
1317,1192,completed,143,2025-08-31
1318,1192,viewed,137,2025-11-09
1319,1192,completed,140,2025-08-25
1320,1192,viewed,142,2026-01-27
1321,7012,viewed,245,2025-08-09
1322,7012,viewed,246,2025-11-27
1323,7012,viewed,243,2025-08-08
1324,7012,completed,247,2026-01-30
1325,5389,viewed,34,2025-08-22
1326,5389,viewed,40,2026-01-13
1327,5389,viewed,36,2025-09-25
1328,5389,viewed,39,2026-01-05
1329,7945,completed,152,2025-12-21
1330,7945,viewed,146,2025-10-25
1331,7945,completed,148,2026-01-16
1332,7945,viewed,150,2025-11-13
1333,3408,completed,297,2025-08-26
1334,3408,completed,303,2025-12-19
1335,3408,completed,299,2025-09-15
1336,3408,viewed,298,2025-10-01
1337,3420,completed,75,2025-08-15
1338,3420,completed,80,2025-11-17
1339,3420,viewed,79,2026-01-23
1340,3420,viewed,76,2025-10-15
1341,6354,completed,55,2025-09-25
1342,6354,completed,50,2025-10-11
1343,6354,completed,53,2025-10-14
1344,6354,completed,56,2025-12-06
1345,3423,completed,330,2025-10-09
1346,3423,viewed,329,2025-10-26
1347,3423,completed,332,2026-01-11
1348,3423,completed,331,2025-10-06
1349,7981,completed,147,2025-10-31
1350,7981,viewed,145,2025-08-29
1351,7981,completed,149,2025-09-17
1352,7981,viewed,151,2025-09-23
1353,2071,viewed,130,2025-09-27
1354,2071,completed,136,2026-01-22
1355,2071,viewed,135,2026-01-24
1356,2071,completed,131,2025-12-31
1357,6007,viewed,369,2025-08-12
1358,6007,viewed,371,2025-10-31
1359,6007,viewed,373,2026-01-06
1360,6007,viewed,370,2025-10-17
1361,159,completed,170,2025-09-17
1362,159,completed,174,2025-11-19
1363,159,viewed,175,2025-10-26
1364,159,viewed,169,2026-01-15
1365,2267,completed,230,2025-08-22
1366,2267,viewed,227,2025-08-10
1367,2267,viewed,232,2025-08-11
1368,2267,completed,228,2026-01-29
1369,1151,completed,91,2025-12-18
1370,1151,completed,93,2025-11-19
1371,1151,completed,90,2025-10-28
1372,1151,completed,94,2026-01-02
1373,5935,viewed,58,2025-12-29
1374,5935,completed,57,2025-09-21
1375,5935,completed,62,2025-08-02
1376,5935,viewed,61,2025-10-14
1377,4519,completed,169,2025-08-12
1378,4519,viewed,175,2025-12-22
1379,4519,viewed,172,2025-12-04
1380,4519,completed,173,2025-10-01
1381,6513,completed,283,2025-08-18
1382,6513,completed,286,2025-10-22
1383,6513,viewed,282,2025-09-07
1384,6513,viewed,284,2025-10-21
1385,4904,viewed,50,2025-12-01
1386,4904,completed,53,2025-12-25
1387,4904,completed,56,2025-10-09
1388,4904,completed,52,2026-01-08
1389,7161,viewed,223,2025-10-31
1390,7161,completed,217,2025-08-04
1391,7161,viewed,221,2025-09-04
1392,7161,viewed,218,2025-12-12
